"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
2,412506917E1;6,002381022E-1;-8,649126841E-1;5,666682869E-1;1,195605569E0
2,413504117E1;6,569408912E-1;-9,532435012E-1;2,295915073E-1;1,180235895E0
2,414501317E1;6,738546203E-1;-9,294967890E-1;-3,155976176E-2;1,148494819E0
2,415498517E1;6,356826809E-1;-7,460849829E-1;-1,893597400E-1;9,982947379E-1
2,416495717E1;5,628810453E-1;-5,161620846E-1;-2,508437973E-1;8,038538297E-1
2,417492917E1;4,839965513E-1;-3,452134725E-1;-2,336290097E-1;6,387546614E-1
2,418490117E1;3,531808155E-1;-3,247568424E-1;-1,161695570E-1;4,936588509E-1
2,419487317E1;1,958349466E-1;-3,421546479E-1;-6,872349501E-2;4,001800197E-1
2,420484517E1;2,547256907E-1;-2,752236168E-1;-1,707451290E-1;4,120523217E-1
2,421481717E1;4,341715497E-1;-1,742704153E-1;-1,473931038E-1;4,905097749E-1
2,422478917E1;6,005140176E-1;-1,254071344E-1;8,539098322E-2;6,193832858E-1
2,423476117E1;6,955409930E-1;-9,917316288E-2;3,451377511E-2;7,034229097E-1
2,424473317E1;7,369269276E-1;-2,227029026E-2;-1,949941170E-1;7,626139050E-1
2,425470517E1;7,627325906E-1;6,224624187E-2;-2,514852369E-1;8,055311439E-1
2,426467717E1;6,680141290E-1;9,635787472E-2;-1,952835542E-1;7,026118296E-1
2,427464917E1;5,757449198E-1;1,576589142E-1;-2,403065300E-1;6,434949683E-1
2,428462117E1;4,995874575E-1;2,007327206E-1;-2,760125524E-1;6,050323809E-1
2,429459317E1;4,269584975E-1;1,777255350E-1;-2,130900800E-1;5,092026184E-1
2,430456517E1;3,998274169E-1;1,641000608E-1;-1,349829733E-1;4,527816210E-1
2,431453717E1;3,422035817E-1;1,804662712E-1;-1,008650547E-1;3,998063602E-1
2,432450917E1;3,518077796E-1;2,133754241E-1;-1,355209172E-1;4,332016902E-1
2,433448117E1;3,412221266E-1;2,310965806E-1;-2,133380020E-1;4,640595569E-1
2,434445317E1;3,236617320E-1;2,175573528E-1;-4,166445208E-1;5,706844795E-1
2,435442517E1;3,239374648E-1;2,652156687E-1;-3,409897363E-1;5,399526204E-1
2,436439717E1;4,018149951E-1;2,323915927E-1;-1,876780808E-1;5,006837372E-1
2,437436917E1;2,870004939E-1;1,906531441E-1;-4,058587468E-1;5,323901081E-1
2,438434117E1;2,975125085E-1;1,972208829E-1;-6,019936556E-1;6,998615082E-1
2,439431317E1;4,675465795E-1;4,264476702E-1;-6,105709362E-1;8,793487861E-1
2,440428517E1;4,872668990E-1;5,215032238E-1;-1,332118517E-1;7,260441039E-1
2,441425717E1;3,837214807E-1;3,877756476E-1;-5,961411774E-2;5,487859060E-1
2,442422917E1;2,672044529E-1;1,306953563E-1;-1,312536192E-1;3,251261422E-1
2,443420117E1;2,152045063E-1;-5,427297860E-2;-2,298990709E-1;3,195498686E-1
2,444417317E1;2,376319770E-1;-6,000631973E-2;-2,480780643E-1;3,487297534E-1
2,445414517E1;1,668731028E-1;3,978650182E-2;-2,727229089E-1;3,221915318E-1
2,446411717E1;9,711340807E-2;6,451715425E-2;-4,097687799E-1;4,260327806E-1
2,447408917E1;2,602117312E-1;-1,379801099E-1;-4,542713535E-1;5,413973756E-1
2,448406117E1;4,528353504E-1;-4,393285015E-1;-1,932615870E-1;6,598631887E-1
2,449403317E1;5,855668168E-1;-4,756842957E-1;3,558059961E-1;8,341234639E-1
2,450400442E1;6,758631389E-1;-3,319028708E-1;9,907060272E-1;1,244366879E0
2,451397642E1;6,428509288E-1;-2,925145644E-1;1,443721399E0;1,607219202E0
2,452394842E1;8,155457387E-1;-4,122488764E-1;1,743263147E0;1,968255671E0
2,453392042E1;9,867702663E-1;-6,198267862E-1;1,974239860E0;2,292492928E0
2,454389242E1;9,716878121E-1;-6,993541816E-1;2,084127753E0;2,403510342E0
2,455386442E1;1,049529017E0;-8,106119312E-1;1,906722645E0;2,322540442E0
2,456383642E1;1,307500862E0;-1,112087938E0;1,759124889E0;2,457807653E0
2,457380842E1;1,786119729E0;-1,496782250E0;1,602507218E0;2,828181425E0
2,458378042E1;2,067804958E0;-1,694894833E0;1,154943205E0;2,912452514E0
2,459375242E1;2,122421168E0;-1,615908159E0;9,867509705E-1;2,844206088E0
2,460372442E1;2,065064368E0;-1,482315069E0;1,048973531E0;2,749926231E0
2,461369642E1;1,925759718E0;-1,423604199E0;8,792294455E-1;2,551125991E0
2,462366842E1;1,718852337E0;-1,450381962E0;7,880561507E-1;2,383084910E0
2,463364042E1;1,549989281E0;-1,482760626E0;8,610212159E-1;2,311363965E0
2,464361242E1;1,544102012E0;-1,452852557E0;7,386156034E-1;2,245124625E0
2,465358442E1;1,734834824E0;-1,412652218E0;5,833468848E-1;2,312040602E0
2,466355642E1;1,895706637E0;-1,387200166E0;4,920309180E-1;2,400025495E0
2,467352842E1;1,884707878E0;-1,367189970E0;2,535884804E-1;2,342144171E0
2,468350042E1;1,755235906E0;-1,259623714E0;8,849351585E-2;2,162252550E0
2,469347242E1;1,615088671E0;-1,080879740E0;4,724140942E-2;1,943976384E0
2,470344442E1;1,446688861E0;-9,588739313E-1;2,918579221E-2;1,735857047E0
2,471341642E1;1,329366671E0;-9,329691580E-1;7,026365161E-2;1,625602712E0
2,472338842E1;1,281514666E0;-9,051988305E-1;1,173887014E-1;1,573354655E0
2,473336042E1;1,288298460E0;-8,700048780E-1;1,431082642E-1;1,561121835E0
2,474333242E1;1,276274099E0;-8,285593750E-1;7,790479302E-2;1,523632295E0
2,475330442E1;1,203361367E0;-7,843960860E-1;9,248540998E-3;1,436468355E0
2,476327642E1;1,092310316E0;-7,714499120E-1;6,279792666E-2;1,338738351E0
2,477324842E1;9,168434874E-1;-7,377981627E-1;2,957989454E-2;1,177209871E0
2,478322042E1;8,095420370E-1;-7,047369821E-1;7,631318092E-2;1,076027985E0
2,479319242E1;8,236323649E-1;-7,491832763E-1;-1,023847461E-2;1,113440919E0
2,480316442E1;8,261416975E-1;-7,752617119E-1;-8,374966979E-2;1,136025895E0
2,481313642E1;8,037516124E-1;-7,323014876E-1;-1,281996185E-1;1,094859473E0
2,482310842E1;8,194027814E-1;-6,828594786E-1;-2,265304899E-1;1,090428378E0
2,483308042E1;8,177272618E-1;-6,236920881E-1;-2,802868670E-1;1,065941097E0
2,484305242E1;8,085161430E-1;-5,586423987E-1;-3,047463548E-1;1,028907199E0
2,485302442E1;7,981582390E-1;-4,966263910E-1;-3,498851055E-1;1,003052309E0
2,486299642E1;7,787031638E-1;-4,331975497E-1;-4,317858857E-1;9,901907824E-1
2,487296842E1;7,955533044E-1;-3,738139585E-1;-4,305205482E-1;9,787695736E-1
2,488294042E1;8,444758614E-1;-2,885744181E-1;-3,175576043E-1;9,472367747E-1
2,489291242E1;7,765205444E-1;-1,683406077E-1;-3,978889918E-1;8,886159833E-1
2,490288442E1;6,523033183E-1;-1,225488693E-2;-3,966716015E-1;7,635431624E-1
2,491285642E1;5,488050431E-1;1,242088938E-1;-3,166565484E-1;6,456672473E-1
2,492282842E1;5,218525949E-1;2,194901499E-1;-3,319622201E-1;6,562811686E-1
2,493280042E1;5,448436276E-1;3,250971504E-1;-3,261220211E-1;7,133710874E-1
2,494277242E1;5,828168347E-1;4,286832069E-1;-3,628717715E-1;8,093952540E-1
2,495274442E1;5,491541219E-1;5,402819954E-1;-3,345513672E-1;8,398806471E-1
2,496271642E1;4,722423322E-1;6,398935533E-1;-2,563945591E-1;8,355924544E-1
2,497268842E1;4,280336543E-1;6,928250344E-1;-2,259153628E-1;8,451373194E-1
2,498266042E1;3,826451544E-1;7,161330593E-1;-2,100267237E-1;8,386746076E-1
2,499263242E1;3,741795556E-1;7,571132702E-1;-2,296172351E-1;8,751885045E-1
2,500260442E1;4,057586132E-1;7,949770613E-1;-2,007050925E-1;9,148284617E-1
2,501257642E1;4,164150906E-1;8,270632187E-1;-1,478257978E-1;9,377033443E-1
2,502254842E1;4,465235004E-1;8,664867546E-1;-3,477923870E-2;9,753933195E-1
2,503252042E1;4,066099678E-1;8,723855719E-1;5,151689351E-2;9,638683739E-1
2,504249242E1;3,680275539E-1;8,646277785E-1;1,556353390E-1;9,524955824E-1
2,505246442E1;3,548678103E-1;8,398009394E-1;1,527462298E-1;9,244069403E-1
2,506243642E1;4,658843623E-1;8,259390914E-1;3,867523849E-2;9,490623772E-1
2,507240842E1;5,845940229E-1;8,316402729E-1;4,803195298E-2;1,017685012E0
2,508238042E1;6,515690542E-1;8,375523926E-1;1,191668397E-1;1,067818795E0
2,509235242E1;7,083581628E-1;8,577438515E-1;2,198944849E-1;1,133952991E0
2,510232442E1;6,844947986E-1;8,799565467E-1;2,492796671E-1;1,142364655E0
2,511229642E1;6,433675303E-1;8,790826803E-1;2,472635472E-1;1,117070902E0
2,512226842E1;6,570135429E-1;8,438094981E-1;2,481166559E-1;1,097835661E0
2,513224042E1;7,350327951E-1;8,423275213E-1;2,383979988E-1;1,143075881E0
2,514221242E1;8,073440686E-1;8,929455516E-1;2,261966139E-1;1,224875958E0
2,515218442E1;8,051439806E-1;9,298248178E-1;1,712801492E-1;1,241840534E0
2,516215642E1;7,541470508E-1;9,172598822E-1;2,587042093E-2;1,187759548E0
2,517212842E1;7,425022477E-1;8,138740928E-1;-1,023367989E-1;1,106423720E0
2,518210042E1;8,479456723E-1;6,423783275E-1;6,271781981E-2;1,065643141E0
2,519207242E1;9,122912838E-1;5,644518998E-1;4,396369421E-1;1,159379996E0
2,520204442E1;8,073795173E-1;6,555662839E-1;1,092110195E0;1,508089359E0
2,521201642E1;4,362788862E-1;6,866743483E-1;1,947423944E0;2,110526224E0
2,522198842E1;3,402692132E-1;4,988961339E-1;2,626321934E0;2,694855727E0
2,523196042E1;5,634195739E-1;2,614108855E-1;3,067787885E0;3,130031913E0
2,524193242E1;7,751604089E-1;9,076632857E-2;3,167582899E0;3,262314150E0
2,525190442E1;1,025653812E0;-1,114561164E-1;2,968591626E0;3,142757459E0
2,526187642E1;1,192860571E0;-4,195878629E-1;2,593420821E0;2,885273275E0
2,527184842E1;1,355636165E0;-7,062503877E-1;1,900183119E0;2,438695329E0
2,528182042E1;1,509017841E0;-8,501648368E-1;1,089885330E0;2,046402972E0
2,529179242E1;1,389516833E0;-7,940461846E-1;4,181952024E-1;1,654132280E0
2,530176442E1;1,053741570E0;-5,975027016E-1;-5,754127979E-2;1,212720814E0
2,531173642E1;7,720185538E-1;-4,210344641E-1;-3,628670937E-1;9,512913302E-1
2,532170842E1;6,319491606E-1;-3,550237848E-1;-5,723459333E-1;9,235699739E-1
2,533168042E1;5,765657227E-1;-3,061682515E-1;-7,555789608E-1;9,985322212E-1
2,534165242E1;5,570773914E-1;-2,274920645E-1;-9,468729597E-1;1,121898508E0
2,535162442E1;5,560082281E-1;-1,787376881E-1;-1,090928473E0;1,237423631E0
2,536159642E1;5,423928402E-1;-1,792724159E-1;-1,232695386E0;1,358626699E0
2,537156842E1;5,832264322E-1;-2,423638728E-1;-1,351770424E0;1,492037733E0
2,538154042E1;5,920270765E-1;-3,450361557E-1;-1,418771914E0;1,575582354E0
2,539151242E1;4,825229799E-1;-4,531336315E-1;-1,495990244E0;1,635892822E0
2,540148442E1;3,295738517E-1;-5,231739195E-1;-1,508475804E0;1,630284983E0
2,541145642E1;1,110914329E-1;-5,471337627E-1;-1,342354653E0;1,453826907E0
2,542142842E1;-1,213771238E-1;-5,781707834E-1;-1,039620325E0;1,195752600E0
2,543140042E1;-2,522784848E-1;-6,336656839E-1;-6,985808873E-1;9,763154659E-1
2,544137242E1;-2,298135553E-1;-7,081983876E-1;-3,933620775E-1;8,420765704E-1
2,545134542E1;-1,467348901E-1;-8,263811409E-1;-1,803281307E-2;8,395011021E-1
2,546131742E1;-9,678921651E-2;-1,012276260E0;5,210863173E-1;1,142629567E0
2,547128942E1;-3,047294710E-2;-1,254851363E0;1,044102216E0;1,632706336E0
2,548126142E1;-7,718213199E-2;-1,400752842E0;1,532112588E0;2,077362412E0
2,549123342E1;-9,218265211E-2;-1,428263992E0;1,705917565E0;2,226789261E0
2,550120929E1;3,141849669E-2;-1,474162442E0;1,559513226E0;2,146211436E0
2,551118129E1;2,883261490E-1;-1,655594381E0;1,263076349E0;2,102257497E0
2,552115329E1;4,573670887E-1;-1,778058027E0;8,344321722E-1;2,016668553E0
2,553112529E1;3,258197566E-1;-1,661106259E0;5,212459463E-1;1,771194471E0
2,554109729E1;-2,157447616E-2;-1,449242047E0;2,792022085E-1;1,476049404E0
2,555106929E1;-1,628893217E-1;-1,394265064E0;-8,402799726E-2;1,406260539E0
2,556104129E1;-3,663657752E-1;-1,300694996E0;-2,513086510E-1;1,374477134E0
2,557101329E1;-7,255276345E-1;-1,071996358E0;-2,665628672E-2;1,294711202E0
2,558098529E1;-7,445277232E-1;-1,002808302E0;-2,210715294E-2;1,249173626E0
2,559095729E1;-4,691897568E-1;-1,106127579E0;-2,729106045E-1;1,232127204E0
2,560092929E1;-2,508897528E-1;-1,167636633E0;-3,412329805E-1;1,242079274E0
2,561090129E1;-2,153530438E-1;-1,015717492E0;-3,924399716E-1;1,109985625E0
2,562087329E1;-2,470576521E-1;-8,007849544E-1;-5,525343972E-1;1,003786973E0
2,563084529E1;-2,888487987E-1;-7,090979818E-1;-7,611297226E-1;1,079616613E0
2,564081729E1;-3,538491523E-1;-6,898679513E-1;-8,763034987E-1;1,170057620E0
2,565078929E1;-3,110289688E-1;-7,125374602E-1;-1,019880710E0;1,282421660E0
2,566076129E1;-3,202585794E-1;-6,631928073E-1;-1,015402912E0;1,254365709E0
2,567073329E1;-4,488243067E-1;-5,153947838E-1;-9,296879929E-1;1,153860826E0
2,568070529E1;-5,235641846E-1;-3,733562677E-1;-7,739778095E-1;1,006258420E0
2,569067729E1;-5,504880179E-1;-3,443951547E-1;-5,493079036E-1;8,505199901E-1
2,570064929E1;-5,125835887E-1;-2,989158037E-1;-2,639655340E-1;6,494385238E-1
2,571062129E1;-4,266252428E-1;-1,998028672E-1;-3,593365449E-1;5,924972878E-1
2,572059329E1;-3,201159073E-1;-1,299207464E-1;-5,068220347E-1;6,133695210E-1
2,573056529E1;-3,737057119E-1;-4,480575174E-3;-5,041317308E-1;6,275546483E-1
2,574053729E1;-4,572380845E-1;1,252716252E-1;-6,606961924E-1;8,131906939E-1
2,575050929E1;-5,818726556E-1;2,538774790E-1;-7,353177738E-1;9,714534421E-1
2,576048129E1;-6,519455418E-1;4,144364659E-1;-7,365030044E-1;1,067345890E0
2,577045329E1;-6,712062702E-1;6,163044235E-1;-7,191151392E-1;1,160808159E0
2,578042529E1;-6,590072241E-1;7,708524728E-1;-6,158135498E-1;1,186478143E0
2,579039729E1;-6,705298204E-1;8,832096452E-1;-5,015928698E-1;1,217072276E0
2,580036929E1;-6,549488179E-1;9,210155489E-1;-4,848201317E-1;1,229747192E0
2,581034129E1;-5,171162041E-1;8,808400610E-1;-3,795345819E-1;1,089648971E0
2,582031329E1;-4,734344333E-1;9,295777729E-1;-1,717444181E-1;1,057237506E0
2,583028529E1;-3,753161082E-1;1,063469363E0;1,113444346E-1;1,133237332E0
2,584025729E1;-3,610467093E-1;1,102002368E0;1,666234267E-1;1,171549108E0
2,585022929E1;-4,185721285E-1;1,022633433E0;-5,072751939E-2;1,106144225E0
2,586020129E1;-5,722706504E-1;9,715145883E-1;5,658409059E-2;1,128953521E0
2,587017329E1;-7,443804464E-1;9,967597957E-1;-1,111146390E-2;1,244088343E0
2,588014529E1;-7,599855687E-1;1,066672761E0;1,319506073E-1;1,316350943E0
2,589011729E1;-6,405190592E-1;1,070665970E0;3,039300835E-1;1,284119847E0
2,590008929E1;-4,374031961E-1;1,011975128E0;4,277133000E-1;1,182520140E0
2,591006129E1;-2,554122269E-1;9,786305036E-1;5,878673673E-1;1,169846618E0
2,592003329E1;-1,019710190E-1;9,399432783E-1;5,942893642E-1;1,116723468E0
2,593000529E1;-2,020987764E-2;8,699075219E-1;5,094942123E-1;1,008331239E0
2,593997729E1;-6,209377572E-4;8,076911008E-1;2,586925149E-1;8,481079632E-1
2,594994929E1;1,041453427E-1;5,856904489E-1;2,074902016E-1;6,300251884E-1
2,595992129E1;1,173100929E-1;2,678964709E-1;6,907596517E-1;7,501193727E-1
2,596989329E1;5,858559251E-2;2,035010849E-1;1,245879103E0;1,263748275E0
2,597986529E1;4,476237271E-2;2,434707507E-1;1,957319187E0;1,972911573E0
2,598983729E1;1,176167428E-1;1,091951443E-1;2,523497477E0;2,528595815E0
2,599980929E1;3,012397065E-1;-1,499680714E-1;3,005641923E0;3,024420466E0
2,600978129E1;7,693165554E-1;-5,031634319E-1;3,319787677E0;3,444707770E0
2,601975329E1;1,275841990E0;-7,146392418E-1;3,243213125E0;3,557655605E0
2,602972529E1;1,355699753E0;-5,558319345E-1;2,980429314E0;3,321118766E0
2,603969729E1;1,298195603E0;-3,626869994E-1;2,565703849E0;2,898221856E0
2,604966929E1;1,254997251E0;-2,756337990E-1;2,019195008E0;2,393353415E0
2,605964129E1;1,195563301E0;-1,706018722E-1;1,337851127E0;1,802310252E0
2,606961329E1;1,182442807E0;1,792171597E-4;4,750669760E-1;1,274307520E0
2,607958529E1;1,082940592E0;7,078200728E-2;-3,798362982E-1;1,149802605E0
2,608955729E1;8,902863841E-1;1,143116042E-2;-1,056570234E0;1,381695037E0
2,609952929E1;6,996996059E-1;-6,284178078E-2;-1,505337603E0;1,661195331E0
2,610950129E1;4,676154305E-1;-1,469685960E-1;-1,722064651E0;1,790466593E0
2,611947329E1;1,535497103E-1;-2,101460069E-1;-1,681537015E0;1,701559752E0
2,612944529E1;-9,705778643E-2;-2,332835855E-1;-1,486551084E0;1,507871205E0
2,613941729E1;-1,851086681E-1;-2,377610908E-1;-1,212445893E0;1,249328059E0
2,614938929E1;-1,875983394E-1;-2,437672046E-1;-9,333156055E-1;9,826971082E-1
2,615936129E1;-1,074447803E-1;-2,830417827E-1;-6,290937459E-1;6,981518264E-1
2,616933329E1;-7,309465416E-2;-3,134132440E-1;-3,862091786E-1;5,027208168E-1
2,617930529E1;-9,555885270E-3;-3,693987259E-1;-1,936866796E-1;4,172064998E-1
2,618927729E1;2,348468386E-2;-4,242276286E-1;-1,125518847E-1;4,395321808E-1
2,619924929E1;-1,266368039E-2;-4,430979091E-1;-2,813329339E-2;4,441706970E-1
2,620922129E1;-7,108386979E-2;-4,202255018E-1;5,153326571E-2;4,292995066E-1
2,621919329E1;-1,448445949E-1;-3,746414857E-1;6,863344789E-2;4,074883429E-1
2,622916529E1;-2,506028920E-1;-3,531917059E-1;1,334743917E-1;4,531684057E-1
2,623913729E1;-3,686808340E-1;-3,335026690E-1;1,995286328E-1;5,356876543E-1
2,624910929E1;-3,721281331E-1;-3,297934878E-1;1,999151337E-1;5,359189796E-1
2,625908129E1;-3,589330870E-1;-3,564101596E-1;1,904549235E-1;5,404944410E-1
2,626905329E1;-4,415959056E-1;-3,729588032E-1;1,496173847E-1;5,970683164E-1
2,627902529E1;-5,030632252E-1;-3,545868516E-1;4,355590940E-2;6,170101791E-1
2,628899729E1;-5,243326183E-1;-3,322253448E-1;-3,798351288E-2;6,218851354E-1
2,629896929E1;-5,992317963E-1;-2,371832398E-1;-1,247246182E-1;6,564227794E-1
2,630894129E1;-6,773082051E-1;-1,027256387E-1;-2,777784115E-1;7,392291982E-1
2,631891329E1;-6,443616300E-1;-4,511565417E-3;-4,966765308E-1;8,135784171E-1
2,632888529E1;-5,936658318E-1;5,187825143E-2;-6,152375990E-1;8,565324139E-1
2,633885729E1;-4,795441159E-1;1,064432985E-1;-7,533587730E-1;8,993565343E-1
2,634882929E1;-3,418077618E-1;1,721306267E-1;-9,431751806E-1;1,017860953E0
2,635880129E1;-3,528209194E-1;2,616447741E-1;-1,006112271E0;1,097817148E0
2,636877329E1;-5,277939507E-1;4,358811294E-1;-9,747261715E-1;1,191070914E0
2,637874529E1;-7,750523816E-1;6,230376385E-1;-8,864098263E-1;1,332142813E0
2,638871729E1;-8,335922197E-1;6,975374517E-1;-7,650765932E-1;1,329201519E0
2,639868929E1;-7,031679549E-1;7,007677460E-1;-6,397450340E-1;1,181014105E0
2,640866229E1;-5,621007344E-1;6,661694786E-1;-5,347150075E-1;1,022574765E0
2,641863429E1;-3,778258793E-1;6,251038983E-1;-4,439732373E-1;8,547628409E-1
2,642860629E1;-2,768089432E-1;5,950342995E-1;-3,295163298E-1;7,343500665E-1
2,643857829E1;-2,504040867E-1;6,284591769E-1;-3,578612924E-1;7,653285884E-1
2,644855029E1;-2,445989710E-1;6,676532096E-1;-4,239424306E-1;8,278385406E-1
2,645852229E1;-3,069156718E-1;7,054183289E-1;-4,152575612E-1;8,742145564E-1
2,646849429E1;-4,259787600E-1;7,945186396E-1;-4,003693807E-1;9,864144229E-1
2,647846629E1;-5,079347599E-1;8,700504863E-1;-4,427745581E-1;1,100470299E0
2,648843829E1;-5,388664576E-1;8,895860338E-1;-4,069480830E-1;1,116846951E0
2,649841029E1;-5,472573217E-1;8,293645366E-1;-3,185773587E-1;1,043469043E0
2,650837904E1;-5,107025394E-1;7,793388292E-1;-2,550105232E-1;9,660312942E-1
2,651835104E1;-5,065388102E-1;7,928429738E-1;-1,955396622E-1;9,609460478E-1
2,652832304E1;-4,907325438E-1;8,096586889E-1;-1,333849293E-1;9,561156632E-1
2,653829504E1;-4,330376284E-1;7,467528811E-1;-1,333399057E-1;8,734649298E-1
2,654826704E1;-3,759920463E-1;6,762940787E-1;-7,768142939E-2;7,776748062E-1
2,655823904E1;-3,482249348E-1;6,864863603E-1;4,973173857E-2;7,713607288E-1
2,656821104E1;-3,269041227E-1;6,797962685E-1;2,277812093E-1;7,879552979E-1
2,657818304E1;-3,402540104E-1;6,800379047E-1;4,110744631E-1;8,644111045E-1
2,658815504E1;-3,133686590E-1;6,223652087E-1;6,043226016E-1;9,223579437E-1
2,659812704E1;-2,765886858E-1;5,148717503E-1;7,793853146E-1;9,741846278E-1
2,660809904E1;-2,204463159E-1;3,892773588E-1;7,981975615E-1;9,150151843E-1
2,661807104E1;-7,089870491E-2;1,804632014E-1;9,293102628E-1;9,493214197E-1
2,662804304E1;8,666403171E-2;5,384393916E-2;1,156655270E0;1,161146519E0
2,663801504E1;1,926530381E-1;1,135795328E-1;1,438679929E0;1,455958599E0
2,664798704E1;1,676431811E-1;1,114189866E-1;1,918038762E0;1,928572300E0
2,665795904E1;1,280997042E-2;-2,622768581E-2;2,343158821E0;2,343340617E0
2,666793104E1;-1,158421860E-1;-1,686904174E-1;2,736924357E0;2,744563864E0
2,667790304E1;-9,020167027E-2;-3,100474405E-1;3,106057912E0;3,122797065E0
2,668787504E1;1,821897380E-2;-5,004915467E-1;3,235821075E0;3,274349058E0
2,669784704E1;1,120962769E-1;-7,058774815E-1;3,127023688E0;3,207663595E0
2,670781904E1;2,234897916E-1;-8,678384846E-1;2,791249668E0;2,931580808E0
2,671779104E1;1,978250830E-1;-9,414425044E-1;2,287010348E0;2,481101587E0
2,672776304E1;1,262064762E-1;-9,503301260E-1;1,659052132E0;1,916118315E0
2,673773504E1;9,440395452E-2;-8,151210116E-1;8,960659182E-1;1,215017901E0
2,674770704E1;1,372054269E-1;-6,669451118E-1;1,421750486E-1;6,955967623E-1
2,675767904E1;1,050971598E-1;-6,473225869E-1;-5,162284505E-1;8,346039526E-1
2,676765104E1;-2,620753119E-2;-6,144081715E-1;-1,100849444E0;1,260973328E0
2,677762304E1;-1,204372021E-1;-5,118234506E-1;-1,565344069E0;1,651293559E0
2,678759504E1;-1,705443502E-1;-4,143844257E-1;-1,935519013E0;1,986714292E0
2,679756704E1;-2,250002370E-1;-3,846545501E-1;-2,157010372E0;2,202561685E0
2,680753904E1;-3,273636042E-1;-4,632338195E-1;-2,221854824E0;2,293118262E0
2,681751104E1;-4,845467378E-1;-5,151144098E-1;-2,143030849E0;2,256703263E0
2,682748304E1;-6,027637339E-1;-5,045166238E-1;-2,040153183E0;2,186340813E0
2,683745504E1;-6,778706342E-1;-4,253217888E-1;-1,859633848E0;2,024511119E0
2,684742704E1;-6,480018141E-1;-3,590870149E-1;-1,641045631E0;1,800522313E0
2,685739904E1;-5,651007946E-1;-4,077826269E-1;-1,431681397E0;1,592274223E0
2,686737104E1;-4,996704514E-1;-5,062685958E-1;-1,132013934E0;1,336949512E0
2,687734304E1;-4,635597652E-1;-5,323859154E-1;-6,851287830E-1;9,837295706E-1
2,688731504E1;-4,577252307E-1;-5,294354104E-1;-3,551113468E-1;7,848046312E-1
2,689728704E1;-3,878480069E-1;-5,693014343E-1;5,003462434E-2;6,906762362E-1
2,690725904E1;-4,238625430E-1;-6,303587911E-1;7,773142308E-1;1,086843629E0
2,691723104E1;-5,240560085E-1;-6,301526767E-1;1,472610152E0;1,685321262E0
2,692720304E1;-5,731110415E-1;-5,927730350E-1;1,801374530E0;1,981107351E0
2,693717504E1;-6,827166604E-1;-6,036894943E-1;2,044887673E0;2,238773914E0
2,694714704E1;-7,412253620E-1;-7,143245155E-1;2,029538732E0;2,275676167E0
2,695711904E1;-6,758892321E-1;-8,642243207E-1;1,784157404E0;2,094499361E0
2,696709104E1;-5,649986510E-1;-9,410323222E-1;1,309890912E0;1,708970306E0
2,697706304E1;-4,875979611E-1;-9,060421452E-1;7,251740241E-1;1,258785727E0
2,698703504E1;-4,933188403E-1;-8,110276683E-1;3,099094462E-1;9,985856107E-1
2,699700704E1;-5,514903769E-1;-6,223017664E-1;-1,290731925E-1;8,414636138E-1
2,700698004E1;-6,211130275E-1;-4,132367635E-1;-5,625652957E-1;9,343584577E-1
2,701695204E1;-6,903338282E-1;-3,135860293E-1;-8,483391899E-1;1,137794522E0
2,702692404E1;-6,903121204E-1;-2,643194367E-1;-9,484318274E-1;1,202463521E0
2,703689604E1;-7,088506445E-1;-1,639236210E-1;-9,135724819E-1;1,167884784E0
2,704686804E1;-7,684004429E-1;-1,499562308E-2;-8,023701346E-1;1,111063429E0
2,705684004E1;-8,046273060E-1;9,534630641E-2;-6,919904906E-1;1,065535949E0
2,706681204E1;-7,306248716E-1;9,898809850E-2;-6,536105365E-1;9,853010099E-1
2,707678404E1;-6,014388279E-1;2,051627174E-2;-6,721614128E-1;9,021920782E-1
2,708675604E1;-4,918622624E-1;-3,604808450E-3;-6,869957989E-1;8,449288180E-1
2,709672804E1;-4,214898160E-1;7,095333070E-2;-7,602029389E-1;8,721218656E-1
2,710670004E1;-4,017515894E-1;1,622235431E-1;-8,868407661E-1;9,870194334E-1
2,711667204E1;-4,417565944E-1;2,759969111E-1;-9,399709064E-1;1,074648077E0
2,712664404E1;-5,018021635E-1;3,619667687E-1;-9,357094556E-1;1,121774281E0
2,713661604E1;-4,966599028E-1;4,245974649E-1;-9,624674839E-1;1,163313253E0
2,714658804E1;-4,245037268E-1;4,634234154E-1;-9,262936842E-1;1,119367976E0
2,715656004E1;-4,276840274E-1;5,147888660E-1;-7,884327114E-1;1,034189221E0
2,716653204E1;-5,503308375E-1;5,468938807E-1;-6,326640558E-1;1,001109762E0
2,717650404E1;-6,534413327E-1;5,608795434E-1;-4,871841609E-1;9,894037821E-1
2,718647604E1;-6,519510967E-1;5,686952242E-1;-3,667426282E-1;9,396566638E-1
2,719644804E1;-6,015824501E-1;5,580784348E-1;-2,545246196E-1;8,591482792E-1
2,720642004E1;-5,522544252E-1;5,346834326E-1;-8,824091613E-2;7,737297865E-1
2,721639204E1;-4,554267633E-1;4,627610721E-1;7,144712806E-3;6,493168668E-1
2,722636404E1;-3,734288097E-1;4,037408853E-1;1,574193245E-1;5,720459965E-1
