"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
3,166566542E0;3,436865599E0;-2,392148548E-1;-1,174691007E-1;3,447182600E0
3,176538542E0;3,296653168E0;-2,767077863E-1;-8,614761293E-2;3,309367118E0
3,186510542E0;3,206805145E0;-3,097790533E-1;-1,147229558E-1;3,223774753E0
3,196482542E0;3,237134945E0;-4,108967078E-1;-1,324020123E-1;3,265793785E0
3,206454542E0;3,326588573E0;-5,466906899E-1;-1,655972403E-1;3,375275499E0
3,216426542E0;3,400330734E0;-6,971594292E-1;-1,936656296E-1;3,476461814E0
3,226398542E0;3,464860606E0;-8,984673697E-1;-3,324589410E-1;3,594861830E0
3,236369542E0;3,419886454E0;-1,082935914E0;-5,389214945E-1;3,627507399E0
3,246341542E0;3,305019364E0;-1,188989788E0;-7,095403236E-1;3,583336041E0
3,256313542E0;3,132608948E0;-1,264791337E0;-9,330124274E-1;3,504775048E0
3,266285542E0;2,980077896E0;-1,313424969E0;-1,078876777E0;3,430732358E0
3,276257542E0;2,865080706E0;-1,333413091E0;-1,206333506E0;3,382590494E0
3,286229542E0;2,742102651E0;-1,327478752E0;-1,343771433E0;3,329721978E0
3,296201542E0;2,792099853E0;-1,338138810E0;-1,379522187E0;3,389619231E0
3,306173542E0;2,835626819E0;-1,415989809E0;-1,419749276E0;3,472966254E0
3,316145542E0;2,840528247E0;-1,466660026E0;-1,435113420E0;3,504175065E0
3,326117542E0;2,929238110E0;-1,508942996E0;-1,395302945E0;3,578297805E0
3,336089542E0;3,039456663E0;-1,566295996E0;-1,394314181E0;3,692653787E0
3,346061542E0;3,232235270E0;-1,643734181E0;-1,287388487E0;3,847931395E0
3,356033542E0;3,455868173E0;-1,743463706E0;-1,127729094E0;4,031682457E0
3,366005542E0;3,612436435E0;-1,797556883E0;-8,397206864E-1;4,121412206E0
3,375977542E0;3,790678571E0;-1,869056051E0;-4,728388944E-1;4,252786284E0
3,385949542E0;4,015640546E0;-2,089173315E0;-1,044511521E-1;4,527794626E0
3,395921542E0;4,149701121E0;-2,419742728E0;2,805558389E-1;4,811848485E0
3,405893542E0;4,159515672E0;-2,747189144E0;7,465318564E-1;5,040429410E0
3,415865542E0;4,019769265E0;-2,999508194E0;1,031448549E0;5,120496114E0
3,425837542E0;3,646610779E0;-2,965306660E0;1,138006160E0;4,835894104E0
3,435808542E0;3,374425229E0;-2,702215285E0;1,093139305E0;4,459110518E0
3,445780542E0;3,067953361E0;-2,279935217E0;8,905750903E-1;3,924737751E0
3,455752542E0;2,676680202E0;-1,699704314E0;8,800515640E-1;3,290608213E0
3,465724542E0;2,297362405E0;-1,184989707E0;1,228330147E0;2,861969528E0
3,475696542E0;1,974833352E0;-9,267205310E-1;1,902371732E0;2,894442246E0
3,485668250E0;1,782710218E0;-8,402384573E-1;2,549373745E0;3,222322591E0
3,495640250E0;1,374217447E0;-7,718353897E-1;3,248339379E0;3,610527965E0
3,505612250E0;1,060007958E0;-7,086544704E-1;3,774790517E0;3,984325724E0
3,515584250E0;6,525328946E-1;-3,646142417E-1;3,999979656E0;4,069223509E0
3,525556250E0;3,826958790E-2;1,324283248E-1;3,963906428E0;3,966302560E0
3,535528250E0;-5,230815335E-1;5,258243161E-1;3,864660175E0;3,935187895E0
3,545500250E0;-9,333919117E-1;5,555234939E-1;3,641017333E0;3,799583402E0
3,555472250E0;-1,294470050E0;3,945636803E-1;3,369268570E0;3,630881973E0
3,565444250E0;-1,624472575E0;6,020772707E-1;3,316258882E0;3,741521236E0
3,575416250E0;-1,936189396E0;6,349339449E-1;3,427070051E0;3,987076576E0
3,585388250E0;-2,163083583E0;6,878775591E-1;3,710032604E0;4,349304317E0
3,595360250E0;-2,378366807E0;7,544890398E-1;3,947943529E0;4,670346935E0
3,605332250E0;-2,495885171E0;5,629640758E-1;4,057562451E0;4,796893201E0
3,615304250E0;-2,583814430E0;4,818924308E-1;4,053448350E0;4,831020684E0
3,625276250E0;-2,655014513E0;4,401286930E-1;4,109443626E0;4,912264472E0
3,635248250E0;-2,682132438E0;3,678448284E-1;4,087804250E0;4,902987642E0
3,645220250E0;-2,648887509E0;4,550496179E-1;3,977861978E0;4,800735475E0
3,655191250E0;-2,404165600E0;5,754496354E-1;3,750451482E0;4,491886111E0
3,665163250E0;-2,179848866E0;5,364200556E-1;3,350632909E0;4,033141263E0
3,675135250E0;-1,967685716E0;4,293879426E-1;2,833134443E0;3,476033926E0
3,685107250E0;-1,784544051E0;2,360684681E-1;2,127339846E0;2,786736552E0
3,695079250E0;-1,594316438E0;1,044838965E-2;1,434084603E0;2,144423634E0
3,705051250E0;-1,560968890E0;-1,268646991E-1;7,936864346E-1;1,755749607E0
3,715023250E0;-1,560881766E0;-2,473389763E-1;2,949668866E-1;1,607648569E0
3,724995250E0;-1,553466181E0;-4,112843782E-1;1,081255424E-1;1,610621976E0
3,734967250E0;-1,528326224E0;-5,354412317E-1;1,826722795E-1;1,629677122E0
3,744939250E0;-1,452851387E0;-6,947679180E-1;3,675641620E-1;1,651842313E0
3,754911250E0;-1,334132591E0;-8,719198412E-1;5,530641550E-1;1,687019247E0
3,764883250E0;-1,348096765E0;-1,000719969E0;7,083498305E-1;1,822241703E0
3,774855250E0;-1,354689500E0;-1,056973692E0;6,162041438E-1;1,825399840E0
3,784827250E0;-1,471573149E0;-1,082882704E0;4,648132986E-1;1,885262286E0
3,794799250E0;-1,668179928E0;-9,249423927E-1;2,598368150E-1;1,925060485E0
3,804771250E0;-1,683234169E0;-8,693704551E-1;1,155164230E-1;1,898005875E0
3,814743250E0;-1,721867892E0;-8,143978572E-1;1,011252558E-1;1,907432627E0
3,824715250E0;-1,762869446E0;-6,581672716E-1;2,404433548E-1;1,897025526E0
3,834687250E0;-1,641714406E0;-6,002780825E-1;4,663300663E-1;1,809149994E0
3,844659250E0;-1,529274057E0;-5,563596457E-1;7,424817824E-1;1,788713056E0
3,854631250E0;-1,446377204E0;-5,334683812E-1;9,830847663E-1;1,828401266E0
3,864603250E0;-1,301676304E0;-5,612601972E-1;1,179272300E0;1,843924448E0
3,874575250E0;-1,158573449E0;-6,059902275E-1;1,266037379E0;1,819990999E0
3,884546250E0;-1,140429393E0;-6,351649100E-1;1,219831511E0;1,786617636E0
3,894518250E0;-1,062167773E0;-6,068263793E-1;1,092239419E0;1,639946823E0
3,904490250E0;-8,963395679E-1;-5,834217292E-1;9,194518572E-1;1,410389043E0
3,914462250E0;-7,888522491E-1;-5,662724304E-1;7,825632763E-1;1,247139775E0
3,924434250E0;-6,738217297E-1;-5,535331017E-1;6,522077894E-1;1,088948860E0
3,934406250E0;-5,166804403E-1;-5,363148057E-1;5,757987142E-1;9,413481861E-1
3,944378250E0;-4,543407892E-1;-4,870023125E-1;5,613724637E-1;8,710544461E-1
3,954350250E0;-2,828793763E-1;-5,705040604E-1;5,877808285E-1;8,665921340E-1
3,964322250E0;-1,642468259E-1;-6,726917553E-1;5,660677779E-1;8,943846748E-1
3,974294250E0;-1,454952438E-1;-6,367804956E-1;4,781227309E-1;8,094810754E-1
3,984266250E0;-1,134503093E-1;-6,907222295E-1;3,720349431E-1;7,927030780E-1
3,994238250E0;-1,589583117E-1;-7,559403187E-1;3,169705439E-1;8,349753505E-1
4,004210250E0;-1,689054488E-1;-7,605455858E-1;3,137101364E-1;8,398646845E-1
4,014182250E0;-1,287232366E-1;-7,632557702E-1;3,186931336E-1;8,370748806E-1
4,024154250E0;-1,087050015E-1;-7,612957835E-1;4,298504573E-1;8,809991277E-1
4,034126250E0;-1,325318205E-1;-7,377408600E-1;5,793386185E-1;9,473433880E-1
4,044098250E0;-1,400145024E-1;-7,631253773E-1;7,832316130E-1;1,102459143E0
4,054070250E0;-1,807397747E-1;-8,235621983E-1;9,432827693E-1;1,265189292E0
4,064042250E0;-2,334126627E-1;-8,542723596E-1;1,059647623E0;1,380983643E0
4,074014250E0;-2,991643104E-1;-8,390812933E-1;1,072484016E0;1,394194630E0
4,083986250E0;-3,719650689E-1;-7,957873392E-1;1,053356604E0;1,371566855E0
4,093958250E0;-4,710169020E-1;-7,196115679E-1;1,010340393E0;1,326832860E0
4,103930250E0;-4,960362607E-1;-7,052227396E-1;9,848009241E-1;1,308901809E0
4,113902250E0;-4,611633935E-1;-6,560792309E-1;9,496778691E-1;1,242980164E0
4,123874250E0;-4,228462970E-1;-5,440945262E-1;8,899585015E-1;1,125550522E0
4,133845250E0;-3,531151074E-1;-4,795944750E-1;7,950307095E-1;9,933654759E-1
4,143817250E0;-2,782146138E-1;-4,125011837E-1;7,012062871E-1;8,597969848E-1
4,153789250E0;-2,943744906E-1;-3,230253357E-1;5,735457820E-1;7,210800734E-1
4,163761250E0;-3,573540464E-1;-2,630878669E-1;4,384803629E-1;6,238446672E-1
4,173733250E0;-4,105110839E-1;-1,396525598E-1;3,641084576E-1;5,662129955E-1
4,183705250E0;-4,805522490E-1;1,584946275E-2;3,375632679E-1;5,874781948E-1
4,193677250E0;-5,424639570E-1;1,618813348E-1;3,745059764E-1;6,787690606E-1
4,203649250E0;-5,274369782E-1;2,493474948E-1;4,205375969E-1;7,191771754E-1
4,213621250E0;-4,300236080E-1;2,238869637E-1;4,459981281E-1;6,587564088E-1
4,223593250E0;-1,715247821E-1;-1,315652758E-1;2,175368875E-1;3,066797517E-1
4,233565250E0;-3,302997105E-2;-4,665522605E-1;-1,008276325E-1;4,784644211E-1
4,243537250E0;-1,429152330E-1;-1,940252334E-1;-2,928642279E-1;3,792624566E-1
4,253509250E0;-2,687213668E-1;7,973847985E-2;-4,070890009E-1;4,942578809E-1
4,263481250E0;-2,208086240E-1;1,920880508E-1;-3,537583011E-1;4,591287437E-1
4,273453250E0;-1,413557075E-2;3,335965168E-1;-2,759172428E-1;4,331475214E-1
4,283425250E0;1,119741797E-2;5,573671210E-1;-9,984939337E-2;5,663509434E-1
4,293397250E0;-7,404680014E-2;8,953736079E-1;2,233788407E-1;9,257834157E-1
4,303369250E0;-1,729047981E-1;1,262985717E0;6,073000038E-1;1,412034803E0
4,313341250E0;-2,348466924E-1;1,551024823E0;9,691175222E-1;1,843914245E0
4,323313250E0;-2,690347776E-1;1,702295800E0;1,110835903E0;2,050401694E0
4,333285250E0;-3,808794415E-1;1,742245147E0;9,978524941E-1;2,043574540E0
4,343257250E0;-5,245563474E-1;1,634986746E0;6,439082515E-1;1,833837195E0
4,353229250E0;-6,681075382E-1;1,319937598E0;3,095106661E-2;1,479716497E0
4,363201250E0;-7,954344597E-1;9,602274156E-1;-6,252492017E-1;1,394879648E0
4,373173250E0;-1,005582513E0;6,537491155E-1;-1,251091896E0;1,733151761E0
4,383145250E0;-1,296041489E0;4,107505274E-1;-1,655545557E0;2,142258301E0
4,393117250E0;-1,381500300E0;1,527643561E-1;-1,749533116E0;2,234445379E0
4,403089250E0;-1,435387947E0;-1,638623714E-2;-1,631490696E0;2,173101231E0
4,413060250E0;-1,495947852E0;-5,763015747E-3;-1,336731970E0;2,006176849E0
4,423032250E0;-1,504599392E0;-2,121685588E-1;-9,429541558E-1;1,788294542E0
4,433004250E0;-1,317863882E0;-3,544026643E-1;-5,041767544E-1;1,454840425E0
4,442976250E0;-1,098557043E0;-5,854466200E-2;-2,160288906E-1;1,121126012E0
4,452948250E0;-1,032726823E0;3,736055052E-1;-9,293973863E-2;1,102154054E0
4,462920250E0;-8,713976848E-1;6,257643414E-1;-6,081689000E-2;1,074529492E0
4,472892250E0;-9,666804028E-1;3,490629870E-1;-1,556312460E-1;1,039488843E0
4,482864750E0;-1,129288254E0;3,691013950E-1;-3,544699073E-1;1,239829309E0
4,492836750E0;-1,314903437E0;3,700287634E-1;-4,375342834E-1;1,434339076E0
4,502808750E0;-1,278620002E0;6,642717648E-1;-4,036104923E-1;1,496338036E0
4,512780750E0;-1,440760369E0;6,622825420E-1;-3,782546264E-1;1,630179489E0
4,522752750E0;-1,441202711E0;6,893300074E-1;-4,292306525E-1;1,654230959E0
4,532724750E0;-1,498161023E0;5,784638751E-1;-4,834512985E-1;1,677149982E0
4,542696750E0;-1,560192964E0;3,351904678E-1;-6,446496785E-1;1,721083363E0
4,552668750E0;-1,683744339E0;3,545839280E-1;-7,667828107E-1;1,883794214E0
4,562640750E0;-1,790948068E0;5,090509933E-1;-8,897901016E-1;2,063578038E0
4,572612750E0;-1,983266499E0;2,927092767E-1;-8,677022445E-1;2,184475203E0
4,582584750E0;-2,062642159E0;2,879092973E-1;-7,942273021E-1;2,228941777E0
4,592556750E0;-2,202506680E0;3,028284681E-1;-7,211411995E-1;2,337260231E0
4,602528750E0;-2,351228564E0;2,118165565E-1;-7,020003390E-1;2,462914227E0
4,612500750E0;-2,544361220E0;1,875202060E-1;-6,755779409E-1;2,639193702E0
4,622472750E0;-2,777049997E0;1,206964713E-1;-6,970167571E-1;2,865729695E0
4,632444750E0;-2,950818429E0;2,216504037E-2;-6,604687357E-1;3,023911315E0
4,642416750E0;-3,043447680E0;-6,919595003E-3;-5,764243662E-1;3,097561414E0
4,652388750E0;-3,273697584E0;-4,707827210E-2;-4,368571758E-1;3,303052593E0
4,662360750E0;-3,395025555E0;-1,009112477E-2;-2,964731294E-1;3,407960778E0
4,672332750E0;-3,601901214E0;9,784145951E-2;-6,487953544E-2;3,603813905E0
4,682304750E0;-3,836157630E0;1,279008257E-1;2,178450358E-1;3,844466211E0
4,692276750E0;-4,244012324E0;1,379065812E-2;5,766255105E-1;4,283027874E0
4,702248750E0;-4,562430054E0;-1,555002683E-1;9,021078461E-1;4,653358668E0
4,712220750E0;-5,090109399E0;-1,737605381E-1;1,073513126E0;5,204981926E0
4,722192750E0;-5,453404509E0;-7,696689963E-2;1,231192651E0;5,591187708E0
4,732164750E0;-5,638383515E0;6,262952685E-3;1,496788389E0;5,833676659E0
4,742135750E0;-5,853149992E0;7,430349290E-2;1,807104802E0;6,126215275E0
4,752107750E0;-5,973287469E0;2,105348468E-2;2,199148332E0;6,365285526E0
4,762079750E0;-6,005518491E0;-1,578105032E-2;2,471602269E0;6,494252780E0
4,772051750E0;-6,207480150E0;3,788118660E-2;2,618136417E0;6,737127214E0
4,782023750E0;-6,452250445E0;-1,444379210E-2;2,675474798E0;6,984977439E0
4,791995750E0;-6,821167653E0;-2,341108203E-1;2,640819813E0;7,318269283E0
4,801967750E0;-7,439747520E0;-5,323468852E-1;2,562291999E0;7,886607424E0
4,811939750E0;-8,065232949E0;-9,358030111E-1;2,602615567E0;8,526272198E0
4,821911750E0;-8,775652109E0;-1,562516356E0;2,713915563E0;9,317664138E0
4,831883750E0;-9,403826673E0;-2,000193896E0;3,000004038E0;1,007138302E1
4,841855750E0;-1,007330012E1;-2,389405035E0;3,396110798E0;1,089560463E1
4,851827750E0;-1,055906341E1;-2,813076155E0;4,006055790E0;1,163854375E1
4,861799750E0;-1,100367750E1;-3,330103335E0;4,784996131E0;1,245257783E1
4,871771750E0;-1,148766791E1;-3,792738546E0;5,412173452E0;1,325303743E1
4,881743750E0;-1,201765369E1;-4,084842051E0;5,900820002E0;1,399748590E1
4,891715750E0;-1,262466133E1;-4,470298108E0;6,493368065E0;1,488386602E1
4,901687750E0;-1,299892991E1;-5,138051305E0;7,123763402E0;1,568820433E1
4,911659750E0;-1,346651772E1;-5,934084812E0;7,886328616E0;1,669594684E1
4,921631750E0;-1,395892110E1;-6,539681522E0;8,852624856E0;1,777604792E1
4,931603750E0;-1,419851076E1;-7,405930148E0;1,023140766E1;1,900334739E1
4,941575750E0;-1,385089145E1;-8,333561676E0;1,190637182E1;2,007628288E1
4,951547750E0;-1,322307591E1;-9,125333732E0;1,363461230E1;2,107187948E1
4,961519750E0;-1,253644673E1;-9,786692414E0;1,495910371E1;2,183384137E1
4,971491750E0;-1,182283850E1;-9,909896171E0;1,631316449E1;2,245228024E1
4,981463750E0;-1,130114992E1;-9,677412631E0;1,809453979E1;2,342606828E1
4,991435750E0;-1,059162304E1;-9,763559074E0;2,021332633E1;2,482112257E1
5,001407750E0;-9,411516931E0;-1,044027605E1;2,231176573E1;2,637026554E1
5,011379750E0;-8,039708099E0;-1,120445568E1;2,422278315E1;2,787328393E1
5,021351750E0;-6,710818999E0;-1,152876448E1;2,582258603E1;2,906464263E1
5,031323750E0;-5,475574227E0;-1,179307383E1;2,712677474E1;3,008189507E1
5,041295750E0;-4,160065311E0;-1,235103854E1;2,797369949E1;3,086068955E1
5,051267750E0;-2,758904040E0;-1,299052980E1;2,862759361E1;3,155795513E1
5,061239750E0;-1,844058766E0;-1,316191871E1;2,939768127E1;3,226236695E1
5,071211750E0;-6,624845633E-1;-1,330286468E1;3,006587535E1;3,288406840E1
5,081183750E0;4,046117549E-1;-1,335496571E1;3,053996291E1;3,333478895E1
5,091155750E0;1,464539679E0;-1,307119097E1;3,088906976E1;3,357283932E1
5,101127750E0;2,481227371E0;-1,288805852E1;3,094837923E1;3,361637575E1
5,111099750E0;2,851836470E0;-1,278733204E1;3,066847536E1;3,334972583E1
5,121071750E0;2,798641718E0;-1,266276296E1;3,045230613E1;3,309865421E1
5,131043750E0;2,169562005E0;-1,264344493E1;2,999038078E1;3,261880804E1
5,141015750E0;9,749114551E-1;-1,266885576E1;2,940625095E1;3,203401245E1
5,150987750E0;-4,561217780E-1;-1,254768157E1;2,930165596E1;3,187851003E1
5,160959750E0;-2,046127283E0;-1,267240151E1;3,007180208E1;3,269693682E1
5,170930750E0;-3,326839419E0;-1,407591219E1;3,081910665E1;3,404433138E1
5,180902750E0;-4,383489467E0;-1,592013220E1;3,185349313E1;3,587911111E1
5,190874750E0;-5,136004779E0;-1,703140255E1;3,294375093E1;3,743979091E1
5,200846750E0;-5,204248218E0;-1,890032236E1;3,371691656E1;3,900175441E1
5,210818750E0;-4,191597590E0;-2,061750458E1;3,408588990E1;4,005619648E1
5,220790750E0;-3,044893112E0;-2,134533558E1;3,389583200E1;4,017240536E1
5,230762750E0;-1,360339811E0;-2,147398602E1;3,359167388E1;3,989214402E1
5,240734750E0;9,578063759E-1;-2,118489734E1;3,328354433E1;3,946532138E1
5,250706750E0;3,083091510E0;-2,054991779E1;3,289315146E1;3,890712001E1
5,260678750E0;5,208707305E0;-1,965603522E1;3,246978031E1;3,831157770E1
5,270650750E0;7,322726609E0;-1,917257807E1;3,183751386E1;3,787924714E1
5,280622750E0;9,106560076E0;-1,861122315E1;3,092111951E1;3,722126671E1
5,290594750E0;1,048158429E1;-1,778419414E1;2,942160574E1;3,594123057E1
5,300566750E0;1,147155182E1;-1,681065963E1;2,774066221E1;3,440551000E1
5,310538750E0;1,244766027E1;-1,607088394E1;2,565161812E1;3,272954429E1
5,320510750E0;1,315789817E1;-1,505396777E1;2,331355281E1;3,071276566E1
5,330482750E0;1,410922495E1;-1,321096983E1;2,122648274E1;2,870824833E1
5,340454750E0;1,534790847E1;-1,141115710E1;1,916319563E1;2,707398876E1
5,350426750E0;1,606684702E1;-9,721140448E0;1,685131766E1;2,523115241E1
5,360398750E0;1,612655879E1;-7,604690457E0;1,495219698E1;2,326940932E1
5,370370750E0;1,611525378E1;-5,873901175E0;1,339991442E1;2,176607052E1
5,380342750E0;1,627841449E1;-4,867061511E0;1,175611709E1;2,066110730E1
5,390314750E0;1,570723975E1;-3,522716466E0;9,791956662E0;1,884169120E1
5,400286750E0;1,492387190E1;-1,615954059E0;8,163689536E0;1,708739555E1
5,410258750E0;1,388270265E1;-7,943454158E-1;7,166663253E0;1,564357630E1
5,420230750E0;1,317434404E1;-3,037687004E-1;6,482203977E0;1,468586343E1
5,430202750E0;1,241934922E1;2,792630196E-3;6,158039019E0;1,386223963E1
5,440174750E0;1,189281330E1;2,110260129E-2;5,892774818E0;1,327268807E1
5,450146750E0;1,105138727E1;3,915295601E-2;5,587610972E0;1,238370259E1
5,460118750E0;1,009929684E1;1,813648421E-1;5,048804668E0;1,129243634E1
5,470090750E0;9,037976330E0;3,923399842E-1;4,472471518E0;1,009167718E1
5,480063000E0;8,043452071E0;4,782408446E-1;3,978069554E0;8,986148947E0
5,490035000E0;7,283932087E0;3,835083497E-1;3,604317868E0;8,135960459E0
5,500007000E0;6,645676923E0;3,252542943E-1;3,370057359E0;7,458424682E0
5,509979000E0;6,073468984E0;1,512721467E-1;3,175580136E0;6,855232889E0
5,519951000E0;5,458727229E0;-4,896049082E-2;2,857614981E0;6,161660772E0
5,529923000E0;4,920821981E0;-3,469813782E-1;2,329365240E0;5,455348519E0
5,539895000E0;4,486937822E0;-8,039284176E-1;1,610694489E0;4,834588778E0
5,549867000E0;3,926284858E0;-9,508554983E-1;7,918667811E-1;4,116660292E0
5,559839000E0;3,279690396E0;-8,720917493E-1;1,534052110E-1;3,397123234E0
5,569811000E0;2,635966916E0;-5,992133045E-1;-2,203026205E-1;2,712178352E0
5,579783000E0;2,077655762E0;-4,392212051E-1;-3,013906378E-1;2,144855485E0
5,589755000E0;1,633181565E0;-1,789411712E-1;-6,495671868E-3;1,642968095E0
5,599727000E0;1,441378419E0;-2,040765971E-1;4,825514120E-1;1,533647571E0
5,609699000E0;1,289322746E0;-2,708132082E-1;1,005281966E0;1,657191832E0
5,619670000E0;1,205451892E0;-3,720846444E-1;1,446738562E0;1,919534765E0
5,629642000E0;1,199684053E0;-5,502282554E-1;1,556230014E0;2,040550126E0
5,639614000E0;1,238349790E0;-6,173080981E-1;1,434480459E0;1,993066400E0
5,649586000E0;1,361806293E0;-6,645290422E-1;1,153287274E0;1,904254910E0
5,659558000E0;1,516519526E0;-6,654289287E-1;9,124486470E-1;1,890817195E0
5,669530000E0;1,726868870E0;-6,111387008E-1;8,406220347E-1;2,015492994E0
5,679502000E0;1,905930347E0;-6,184366107E-1;8,528894931E-1;2,177717800E0
5,689474000E0;1,973968256E0;-6,405876178E-1;9,562963325E-1;2,285039573E0
5,699446000E0;1,986755532E0;-7,940407759E-1;1,002581722E0;2,362809431E0
5,709418000E0;1,913515648E0;-9,977297026E-1;9,933694339E-1;2,375666123E0
5,719390000E0;1,860718360E0;-1,197120341E0;9,487890923E-1;2,407399150E0
5,729362000E0;1,859055997E0;-1,269469110E0;8,980574799E-1;2,423664221E0
5,739334000E0;1,811387010E0;-1,182478913E0;7,916223675E-1;2,303485457E0
5,749306000E0;1,689876899E0;-9,176333731E-1;6,620907533E-1;2,033740176E0
5,759278000E0;1,595103912E0;-6,699195904E-1;6,167561209E-1;1,836719047E0
5,769250000E0;1,576942167E0;-4,776298106E-1;6,729928869E-1;1,779830402E0
5,779222000E0;1,513027130E0;-3,122208506E-1;7,566326290E-1;1,720240068E0
5,789194000E0;1,477027724E0;-2,503064382E-1;8,607768023E-1;1,727773398E0
5,799166000E0;1,310709814E0;-2,243722826E-1;8,992204911E-1;1,605272759E0
5,809138000E0;1,129689373E0;-1,907022607E-1;8,576169670E-1;1,431108764E0
5,819110000E0;1,006205095E0;-1,554821420E-1;8,119794488E-1;1,302280314E0
5,829082000E0;1,045346211E0;-1,015667206E-1;8,343321848E-1;1,341333178E0
5,839054000E0;1,164089127E0;-8,954426050E-2;9,453117532E-1;1,502243649E0
5,849026000E0;1,265960780E0;-3,598318040E-2;1,019494793E0;1,625829364E0
5,858998000E0;1,333689810E0;3,071250021E-2;9,963047361E-1;1,665020989E0
5,868970000E0;1,393197947E0;1,143820632E-1;9,664225405E-1;1,699428228E0
5,878942000E0;1,534048748E0;1,897614437E-1;9,235022235E-1;1,800603044E0
5,888914000E0;1,744166542E0;2,739736283E-1;8,759082270E-1;1,970886525E0
5,898886000E0;1,943830537E0;3,190989304E-1;7,429980916E-1;2,105314098E0
5,908858000E0;2,051174600E0;3,868015015E-1;5,599749792E-1;2,161135030E0
5,918830000E0;2,048478887E0;4,416957468E-1;3,408716226E-1;2,123100173E0
5,928802000E0;2,013654040E0;4,923712260E-1;1,789821017E-1;2,080688975E0
5,938774000E0;1,933233190E0;4,801172161E-1;1,215992814E-1;1,995667681E0
5,948746000E0;1,923435742E0;3,931545013E-1;1,473188442E-1;1,968725059E0
5,958718000E0;1,963688559E0;2,995703995E-1;2,225391805E-1;1,998834377E0
5,968690000E0;1,979469755E0;2,552853423E-1;2,730602932E-1;2,014456017E0
5,978662000E0;1,972883744E0;1,806701928E-1;3,036792380E-1;2,004278690E0
5,988634000E0;1,942111895E0;1,379615450E-1;3,239836943E-1;1,973777453E0
5,998606000E0;1,859342803E0;1,362436330E-1;3,291842079E-1;1,893166720E0
6,008578000E0;1,753388770E0;1,204257452E-1;3,373141766E-1;1,789596433E0
6,018550000E0;1,665803327E0;1,011995155E-1;3,455365312E-1;1,704270389E0
6,028522000E0;1,592998475E0;8,275622785E-2;3,301361346E-1;1,628951382E0
6,038494000E0;1,560730177E0;4,079602361E-2;3,405155271E-1;1,597965527E0
6,048466000E0;1,513819574E0;3,559200168E-2;4,017744666E-1;1,566633083E0
6,058438000E0;1,519234534E0;1,781003416E-2;4,840073687E-1;1,594570130E0
6,068410000E0;1,520752325E0;-1,878885806E-2;5,471871185E-1;1,616308881E0
6,078382000E0;1,542971014E0;6,339551210E-3;5,854355103E-1;1,650313448E0
6,088354000E0;1,615890909E0;2,220538616E-2;5,288642836E-1;1,700380528E0
6,098326000E0;1,617702523E0;1,118385243E-1;4,216321957E-1;1,675482921E0
6,108298000E0;1,692124568E0;1,303630883E-1;3,761385190E-1;1,738321108E0
6,118270000E0;1,790217750E0;1,468715322E-1;3,780599141E-1;1,835587138E0
6,128242000E0;1,839618975E0;1,493197614E-1;3,582647502E-1;1,880119144E0
6,138214000E0;1,881504043E0;1,503038478E-1;3,547178292E-1;1,920539884E0
6,148186000E0;1,920652175E0;1,008732408E-1;3,440092385E-1;1,953822546E0
